"bill_number","bill_id","session_id","session","session_name","bill_url","state_link","bill_title","type","bill_desc","status","status_date","session_year","two_year_period"
"HB2387",1924222,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2387/2025","https://apps.azleg.gov/BillStatus/BillOverview/82176","Cryptocurrency kiosk; license; fraud prevention",NA,"Cryptocurrency kiosk; license; fraud prevention",4,"2025-05-12",2025,"2025-2026"
"HB2388",1923846,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2388/2025","https://apps.azleg.gov/BillStatus/BillOverview/82177","Silent witness; nondisclosure; records; exceptions",NA,"Silent witness; nondisclosure; records; exceptions",4,"2025-05-02",2025,"2025-2026"
"HB2389",1924193,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2389/2025","https://apps.azleg.gov/BillStatus/BillOverview/82181","Business personal property; exemption.",NA,"Business personal property; exemption.",2,"2025-02-25",2025,"2025-2026"
"HB2390",1923311,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2390/2025","https://apps.azleg.gov/BillStatus/BillOverview/82182","JPs; constables; online signature",NA,"JPs; constables; online signature",4,"2025-03-31",2025,"2025-2026"
"HB2391",1923976,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2391/2025","https://apps.azleg.gov/BillStatus/BillOverview/82186","JPs; constables; signatures",NA,"JPs; constables; signatures",4,"2025-05-07",2025,"2025-2026"
"HB2392",1923885,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2392/2025","https://apps.azleg.gov/BillStatus/BillOverview/82187","Appropriation; summer youth program",NA,"Appropriation; summer youth program",1,"2025-01-23",2025,"2025-2026"
"HB2393",1923631,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2393/2025","https://apps.azleg.gov/BillStatus/BillOverview/82188","Appropriation; veterans warming center; Payson",NA,"Appropriation; veterans warming center; Payson",1,"2025-01-21",2025,"2025-2026"
"HB2394",1923422,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2394/2025","https://apps.azleg.gov/BillStatus/BillOverview/82192","Appropriation; after-school program; Snowflake-Taylor",NA,"Appropriation; after-school program; Snowflake-Taylor",1,"2025-01-23",2025,"2025-2026"
"HB2395",1923440,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2395/2025","https://apps.azleg.gov/BillStatus/BillOverview/82175","Appropriation; White Mountain fire program",NA,"Appropriation; White Mountain fire program",1,"2025-01-23",2025,"2025-2026"
"HB2396",1923684,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2396/2025","https://apps.azleg.gov/BillStatus/BillOverview/82178","Appropriation; Navajo county; reentry facility",NA,"Appropriation; Navajo county; reentry facility",1,"2025-01-28",2025,"2025-2026"
"HB2397",1923622,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2397/2025","https://apps.azleg.gov/BillStatus/BillOverview/82179","Appropriation; robotics program",NA,"Appropriation; robotics program",1,"2025-01-27",2025,"2025-2026"
"HB2398",1924185,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2398/2025","https://apps.azleg.gov/BillStatus/BillOverview/82180","Appropriations; White Mountain fire contingency",NA,"Appropriations; White Mountain fire contingency",1,"2025-01-23",2025,"2025-2026"
"HB2399",1923286,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2399/2025","https://apps.azleg.gov/BillStatus/BillOverview/82183","Appropriations; child care development centers",NA,"Appropriations; child care development centers",1,"2025-01-23",2025,"2025-2026"
"HB2400",1924126,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2400/2025","https://apps.azleg.gov/BillStatus/BillOverview/82184","Appropriation; fire contingency program; Payson",NA,"Appropriation; fire contingency program; Payson",1,"2025-01-23",2025,"2025-2026"
"HB2401",1923914,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2401/2025","https://apps.azleg.gov/BillStatus/BillOverview/82185","Appropriation; Taylor rodeo grounds; expansion",NA,"Appropriation; Taylor rodeo grounds; expansion",0,NA,2025,"2025-2026"
"HB2402",1923479,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2402/2025","https://apps.azleg.gov/BillStatus/BillOverview/82189","Appropriation; Snowflake-Taylor police department",NA,"Appropriation; Snowflake-Taylor police department",1,"2025-01-23",2025,"2025-2026"
"HB2403",1923715,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2403/2025","https://apps.azleg.gov/BillStatus/BillOverview/82190","Appropriations; road expansions; Show Low",NA,"Appropriations; road expansions; Show Low",1,"2025-01-21",2025,"2025-2026"
"HB2404",1924080,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2404/2025","https://apps.azleg.gov/BillStatus/BillOverview/82191","Commerce authority; board of directors",NA,"Commerce authority; board of directors",2,"2025-02-19",2025,"2025-2026"
"HB2405",1924297,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2405/2025","https://apps.azleg.gov/BillStatus/BillOverview/82194","Topical medications",NA,"Topical medications",4,"2025-03-31",2025,"2025-2026"
"HB2406",1923707,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2406/2025","https://apps.azleg.gov/BillStatus/BillOverview/82195","Property tax; exemption; combat veterans",NA,"Property tax; exemption; combat veterans",1,"2025-01-27",2025,"2025-2026"
"HB2407",1923461,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2407/2025","https://apps.azleg.gov/BillStatus/BillOverview/82196","Schools; purchases; board members",NA,"Schools; purchases; board members",2,"2025-02-25",2025,"2025-2026"
"HB2408",1924071,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2408/2025","https://apps.azleg.gov/BillStatus/BillOverview/82197","DWR; compact call; curtailment; appropriation",NA,"DWR; compact call; curtailment; appropriation",1,"2025-01-23",2025,"2025-2026"
"HB2409",1923509,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2409/2025","https://apps.azleg.gov/BillStatus/BillOverview/82198","Excessive speeding",NA,"Excessive speeding",1,"2025-01-27",2025,"2025-2026"
"HB2410",1923584,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2410/2025","https://apps.azleg.gov/BillStatus/BillOverview/82199","Condominiums; planned communities; directors' duties",NA,"Condominiums; planned communities; directors' duties",1,"2025-01-23",2025,"2025-2026"
"HB2411",1923948,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2411/2025","https://apps.azleg.gov/BillStatus/BillOverview/82200","Alcohol consumption; golf courses",NA,"Alcohol consumption; golf courses",2,"2025-02-25",2025,"2025-2026"
"HB2412",1923548,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2412/2025","https://apps.azleg.gov/BillStatus/BillOverview/82201","Augmentation; Phoenix; Pinal; Tucson; AMA",NA,"Augmentation; Phoenix; Pinal; Tucson; AMA",1,"2025-01-23",2025,"2025-2026"
"HB2413",1924210,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2413/2025","https://apps.azleg.gov/BillStatus/BillOverview/82204","Effluent; proportional share; recharge; compensation",NA,"Effluent; proportional share; recharge; compensation",1,"2025-01-23",2025,"2025-2026"
"HB2414",1924291,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2414/2025","https://apps.azleg.gov/BillStatus/BillOverview/82205","Remedial groundwater incentives; PFAS",NA,"Remedial groundwater incentives; PFAS",1,"2025-01-23",2025,"2025-2026"
"HB2415",1923532,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2415/2025","https://apps.azleg.gov/BillStatus/BillOverview/82208","Basin-fill aquifers; groundwater; correlative rights",NA,"Basin-fill aquifers; groundwater; correlative rights",1,"2025-01-23",2025,"2025-2026"
"HB2416",1923871,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2416/2025","https://apps.azleg.gov/BillStatus/BillOverview/82209","Unlawful act; government official; challenge.",NA,"Unlawful act; government official; challenge.",1,"2025-01-23",2025,"2025-2026"
"HB2417",1924264,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2417/2025","https://apps.azleg.gov/BillStatus/BillOverview/82210","System logs; voter notices; inactives",NA,"System logs; voter notices; inactives",1,"2025-01-23",2025,"2025-2026"
"HB2418",1923236,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2418/2025","https://apps.azleg.gov/BillStatus/BillOverview/82211","Income tax; credit; savings plans",NA,"Income tax; credit; savings plans",1,"2025-01-27",2025,"2025-2026"
"HB2419",1923954,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2419/2025","https://apps.azleg.gov/BillStatus/BillOverview/82212","Voting center elections; voter distance",NA,"Voting center elections; voter distance",1,"2025-01-23",2025,"2025-2026"
"HB2420",1923296,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2420/2025","https://apps.azleg.gov/BillStatus/BillOverview/82219","Appropriation; college credit; examination; incentive",NA,"Appropriation; college credit; examination; incentive",1,"2025-01-23",2025,"2025-2026"
"HB2421",1923278,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2421/2025","https://apps.azleg.gov/BillStatus/BillOverview/82221","Corporate income tax rate; reduction",NA,"Corporate income tax rate; reduction",1,"2025-01-27",2025,"2025-2026"
"HB2422",1924063,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2422/2025","https://apps.azleg.gov/BillStatus/BillOverview/82222","Income tax; deduction; tuition; loans",NA,"Income tax; deduction; tuition; loans",1,"2025-01-27",2025,"2025-2026"
"HB2423",1923930,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2423/2025","https://apps.azleg.gov/BillStatus/BillOverview/82225","Election workers; nondisclosure; no waiver",NA,"Election workers; nondisclosure; no waiver",1,"2025-01-23",2025,"2025-2026"
"HB2424",1924203,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2424/2025","https://apps.azleg.gov/BillStatus/BillOverview/82226","Election plan; ballot printing deadline",NA,"Election plan; ballot printing deadline",1,"2025-01-23",2025,"2025-2026"
"HB2425",1924153,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2425/2025","https://apps.azleg.gov/BillStatus/BillOverview/82228","Voter registration information; registers; violations",NA,"Voter registration information; registers; violations",2,"2025-02-20",2025,"2025-2026"
"HB2426",1923728,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2426/2025","https://apps.azleg.gov/BillStatus/BillOverview/82229","Municipal council vacancies; appointment; deadline",NA,"Municipal council vacancies; appointment; deadline",2,"2025-02-25",2025,"2025-2026"
"HB2427",1923742,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2427/2025","https://apps.azleg.gov/BillStatus/BillOverview/82230","Appropriations; Tohono O'odham community college",NA,"Appropriations; Tohono O'odham community college",1,"2025-01-27",2025,"2025-2026"
"HB2428",1923612,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2428/2025","https://apps.azleg.gov/BillStatus/BillOverview/82233","Appropriations; San Carlos Apache college",NA,"Appropriations; San Carlos Apache college",1,"2025-01-27",2025,"2025-2026"
"HB2429",1924178,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2429/2025","https://apps.azleg.gov/BillStatus/BillOverview/82216","Pharmacy benefits; pharmacy management networks",NA,"Pharmacy benefits; pharmacy management networks",1,"2025-01-21",2025,"2025-2026"
"HB2430",1923638,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2430/2025","https://apps.azleg.gov/BillStatus/BillOverview/82217","Corrections; Marana; transitional facility; study",NA,"Corrections; Marana; transitional facility; study",2,"2025-02-26",2025,"2025-2026"
"HB2431",1924314,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2431/2025","https://apps.azleg.gov/BillStatus/BillOverview/82218","Firearms regulated by state; repeal",NA,"Firearms regulated by state; repeal",1,"2025-01-28",2025,"2025-2026"
"HB2432",1923365,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2432/2025","https://apps.azleg.gov/BillStatus/BillOverview/82220","Parenting time; neutral exchange location",NA,"Parenting time; neutral exchange location",4,"2025-04-18",2025,"2025-2026"
"HB2433",1923877,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2433/2025","https://apps.azleg.gov/BillStatus/BillOverview/82223","County treasurers; continuing education",NA,"County treasurers; continuing education",2,"2025-02-19",2025,"2025-2026"
"HB2434",1923380,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2434/2025","https://apps.azleg.gov/BillStatus/BillOverview/82224","Emergency response plans; charter schools",NA,"Emergency response plans; charter schools",2,"2025-02-13",2025,"2025-2026"
"HB2435",1923898,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2435/2025","https://apps.azleg.gov/BillStatus/BillOverview/82227","Homelessness; data; performance audit",NA,"Homelessness; data; performance audit",2,"2025-02-26",2025,"2025-2026"
"HB2436",1923700,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2436/2025","https://apps.azleg.gov/BillStatus/BillOverview/82231","DCS; investigations; interviews; recording",NA,"DCS; investigations; interviews; recording",1,"2025-01-27",2025,"2025-2026"
"HB2437",1923567,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2437/2025","https://apps.azleg.gov/BillStatus/BillOverview/82232","Drug-free homeless zones",NA,"Drug-free homeless zones",5,"2025-05-13",2025,"2025-2026"
"HB2438",1923247,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2438/2025","https://apps.azleg.gov/BillStatus/BillOverview/82236","Birth certificates; amendments; prohibition",NA,"Birth certificates; amendments; prohibition",5,"2025-05-02",2025,"2025-2026"
"HB2439",1925317,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2439/2025","https://apps.azleg.gov/BillStatus/BillOverview/82237","Website information; pregnant women",NA,"Website information; pregnant women",5,"2025-05-06",2025,"2025-2026"
"HB2440",1925766,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2440/2025","https://apps.azleg.gov/BillStatus/BillOverview/82238","Attorney general; election certification; prohibition",NA,"Attorney general; election certification; prohibition",5,"2025-05-06",2025,"2025-2026"
"HB2441",1925381,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2441/2025","https://apps.azleg.gov/BillStatus/BillOverview/82239","Psychologist board; complaint-related documents",NA,"Psychologist board; complaint-related documents",5,"2025-05-06",2025,"2025-2026"
"HB2442",1925698,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2442/2025","https://apps.azleg.gov/BillStatus/BillOverview/82240","Homeowners' associations; budget ratification; requirements",NA,"Homeowners' associations; budget ratification; requirements",2,"2025-03-18",2025,"2025-2026"
"HB2443",1924992,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2443/2025","https://apps.azleg.gov/BillStatus/BillOverview/82241","Housing trust fund; unclaimed property",NA,"Housing trust fund; unclaimed property",1,"2025-01-28",2025,"2025-2026"
"HB2444",1924887,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2444/2025","https://apps.azleg.gov/BillStatus/BillOverview/82242","Local planning; residential housing; repeal",NA,"Local planning; residential housing; repeal",1,"2025-01-27",2025,"2025-2026"
"HB2445",1924763,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2445/2025","https://apps.azleg.gov/BillStatus/BillOverview/82243","Tax deed; sale; affordable housing",NA,"Tax deed; sale; affordable housing",1,"2025-01-27",2025,"2025-2026"
"HB2446",1924744,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2446/2025","https://apps.azleg.gov/BillStatus/BillOverview/82244","Technical correction; conservation easements; applicability",NA,"Technical correction; conservation easements; applicability",0,NA,2025,"2025-2026"
"HB2447",1924563,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2447/2025","https://apps.azleg.gov/BillStatus/BillOverview/82245","Self-certification program; administrative review",NA,"Self-certification program; administrative review",4,"2025-03-31",2025,"2025-2026"
"HB2448",1925329,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2448/2025","https://apps.azleg.gov/BillStatus/BillOverview/82248","Voting locations; emergency designation; electioneering",NA,"Voting locations; emergency designation; electioneering",2,"2025-02-20",2025,"2025-2026"
"HB2449",1925122,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2449/2025","https://apps.azleg.gov/BillStatus/BillOverview/82249","AHCCCS; enrollment verification; presumptive eligibility",NA,"AHCCCS; enrollment verification; presumptive eligibility",5,"2025-05-02",2025,"2025-2026"
"HB2450",1925054,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2450/2025","https://apps.azleg.gov/BillStatus/BillOverview/82250","Unemployment insurance; benefit amounts",NA,"Unemployment insurance; benefit amounts",5,"2025-05-06",2025,"2025-2026"
"HB2451",1924813,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2451/2025","https://apps.azleg.gov/BillStatus/BillOverview/82251","Administrative hearings; change of judge",NA,"Administrative hearings; change of judge",4,"2025-05-02",2025,"2025-2026"
"HB2452",1924986,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2452/2025","https://apps.azleg.gov/BillStatus/BillOverview/82252","Appropriation; AHCCCS; provider increases",NA,"Appropriation; AHCCCS; provider increases",1,"2025-01-23",2025,"2025-2026"
"HB2453",1924696,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2453/2025","https://apps.azleg.gov/BillStatus/BillOverview/82253","Defensive driving schools; fees",NA,"Defensive driving schools; fees",1,"2025-01-21",2025,"2025-2026"
"HB2454",1924701,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2454/2025","https://apps.azleg.gov/BillStatus/BillOverview/82254","Appropriations; community colleges; police training",NA,"Appropriations; community colleges; police training",1,"2025-01-27",2025,"2025-2026"
"HB2455",1924360,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2455/2025","https://apps.azleg.gov/BillStatus/BillOverview/82255","Appropriations; law enforcement; records management.",NA,"Appropriations; law enforcement; records management.",2,"2025-03-05",2025,"2025-2026"
"HB2456",1925228,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2456/2025","https://apps.azleg.gov/BillStatus/BillOverview/82256","Appropriation; fire incident management grants..",NA,"Appropriation; fire incident management grants..",2,"2025-03-19",2025,"2025-2026"
"HB2457",1925587,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2457/2025","https://apps.azleg.gov/BillStatus/BillOverview/82257","Fire districts; formation; county supervisors",NA,"Fire districts; formation; county supervisors",1,"2025-01-23",2025,"2025-2026"
"HB2458",1924575,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2458/2025","https://apps.azleg.gov/BillStatus/BillOverview/82279","Prisoners; medical treatment; pregnancy; requirements",NA,"Prisoners; medical treatment; pregnancy; requirements",1,"2025-01-28",2025,"2025-2026"
"HB2459",1925403,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2459/2025","https://apps.azleg.gov/BillStatus/BillOverview/82282","Prisoners; strip search; pat search",NA,"Prisoners; strip search; pat search",1,"2025-01-28",2025,"2025-2026"
"HB2460",1925562,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2460/2025","https://apps.azleg.gov/BillStatus/BillOverview/82283","Eligibility; children's health insurance program",NA,"Eligibility; children's health insurance program",1,"2025-01-22",2025,"2025-2026"
"HB2461",1924516,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2461/2025","https://apps.azleg.gov/BillStatus/BillOverview/82284","Coverage; family and medical leave",NA,"Coverage; family and medical leave",1,"2025-01-28",2025,"2025-2026"
"HB2462",1925719,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2462/2025","https://apps.azleg.gov/BillStatus/BillOverview/82287","Child neglect; financial resources; exception",NA,"Child neglect; financial resources; exception",1,"2025-01-21",2025,"2025-2026"
"HB2463",1925568,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2463/2025","https://apps.azleg.gov/BillStatus/BillOverview/82288","Telemedicine; abortion prohibition; repeal",NA,"Telemedicine; abortion prohibition; repeal",0,NA,2025,"2025-2026"
"HB2464",1925479,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2464/2025","https://apps.azleg.gov/BillStatus/BillOverview/82289","Abortion; medication; mailing; repeal",NA,"Abortion; medication; mailing; repeal",0,NA,2025,"2025-2026"
"HB2465",1925503,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2465/2025","https://apps.azleg.gov/BillStatus/BillOverview/82290","Advertising; produce abortion; conception; repeal",NA,"Advertising; produce abortion; conception; repeal",0,NA,2025,"2025-2026"
"HB2466",1925435,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2466/2025","https://apps.azleg.gov/BillStatus/BillOverview/82294","Campaign finance; caregiver expenses",NA,"Campaign finance; caregiver expenses",1,"2025-01-23",2025,"2025-2026"
"HB2467",1925373,2155,"2025-2025_Fifty-seventh_Legislature_1st_Regular","Fifty-seventh Legislature - First Regular Session (2025)","https://legiscan.com/AZ/bill/HB2467/2025","https://apps.azleg.gov/BillStatus/BillOverview/82295","Campaign finance; corporate contributions; registration",NA,"Campaign finance; corporate contributions; registration",1,"2025-01-23",2025,"2025-2026"
