"roll_call_id","bill_id","session","roll_call_date","roll_call_desc","yea","nay","nv","absent","n_total","passed","roll_call_chamber","bill_title","bill_number","session_year","bill_url","pct_of_total","n_present","pct_of_present","final_vote","R_pct_of_present","D_pct_of_present","rc_unity_D","rc_unity_R","rc_mean_partisanship"
1492205,1915065,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Natural Resources, Energy & Water Committee Action (DPA/SE)",10,0,0,0,10,1,"H","Violation; open unlawful burning; enforcement","HB2105",2025,"https://legiscan.com/AZ/bill/HB2105/2025",1,10,1,"N",1,1,1,1,1
1492221,1921947,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Third Reading",33,27,0,0,60,1,"H","Stormwater; groundwater; recharge; urging support","HCM2003",2025,"https://legiscan.com/AZ/bill/HCM2003/2025",0.55,60,0.55,"Y",1,0,1,1,1
1492233,1952624,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-17","Senate Military Affairs and Border Security Committee Action (DP)",5,0,2,0,7,1,"S","Veterans; mental health; grant program","SB1710",2025,"https://legiscan.com/AZ/bill/SB1710/2025",0.714285714285714,5,1,"N",1,1,1,1,1
1492244,1941170,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-17","Senate Finance Committee Action (DPA)",6,1,0,0,7,1,"S","PSPRS; part-time employment","SB1287",2025,"https://legiscan.com/AZ/bill/SB1287/2025",0.857142857142857,7,0.857142857142857,"N",0.75,1,1,0.75,0.857142857142857
1492254,1964222,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Commerce Committee Action (DPA)",7,3,0,0,10,1,"H","Homeowners' associations; attorney fees","HB2865",2025,"https://legiscan.com/AZ/bill/HB2865/2025",0.7,10,0.7,"N",0.833333333333333,0.5,NA,1,1
1492313,1951849,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-17","Senate Finance Committee Action (DPA/SE)",5,2,0,0,7,1,"S","TPT; exemption; clean rooms","SB1539",2025,"https://legiscan.com/AZ/bill/SB1539/2025",0.714285714285714,7,0.714285714285714,"N",0.75,0.666666666666667,0.666666666666667,0.75,0.714285714285714
1492319,1907996,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Education Committee Action (DPA/SE)",7,4,1,0,12,1,"H","Immunizations; proof; exemptions; higher education","HB2058",2025,"https://legiscan.com/AZ/bill/HB2058/2025",0.583333333333333,11,0.636363636363636,"N",0.857142857142857,0.25,0.75,0.857142857142857,0.818181818181818
1492337,1919706,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Third Reading",28,32,0,0,60,0,"H","Wildfire mitigation planning; utilities; approval","HB2201",2025,"https://legiscan.com/AZ/bill/HB2201/2025",0.466666666666667,60,0.466666666666667,"Y",0.575757575757576,0.333333333333333,0.666666666666667,0.575757575757576,0.616666666666667
1492338,1919706,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Reconsider Third Reading",0,0,0,0,0,1,"H","Wildfire mitigation planning; utilities; approval","HB2201",2025,"https://legiscan.com/AZ/bill/HB2201/2025",NA,0,NA,"Y",NA,NA,NA,NA,NA
1492341,1924169,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Committee of the Whole (DPA)",0,0,0,0,0,1,"H","Nuclear energy; Palo Verde; support","HCR2022",2025,"https://legiscan.com/AZ/bill/HCR2022/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492343,1924153,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Committee of the Whole (DP)",0,0,0,0,0,1,"H","Voter registration information; registers; violations","HB2425",2025,"https://legiscan.com/AZ/bill/HB2425/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492354,1915349,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Third Reading",60,0,0,0,60,1,"H","Claims; prior authorization; denials; contact","HB2130",2025,"https://legiscan.com/AZ/bill/HB2130/2025",1,60,1,"Y",1,1,1,1,1
1492360,1904306,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Committee of the Whole (DPA)",0,0,0,0,0,1,"H","Scope of practice; medical assistants","HB2025",2025,"https://legiscan.com/AZ/bill/HB2025/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492362,1943829,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Commerce Committee Action (DPA)",10,0,0,0,10,1,"H","Financially vulnerable adult; financial exploitation","HB2695",2025,"https://legiscan.com/AZ/bill/HB2695/2025",1,10,1,"N",1,1,1,1,1
1492377,1925329,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Committee of the Whole (DPA)",0,0,0,0,0,1,"H","Voting locations; emergency designation; electioneering","HB2448",2025,"https://legiscan.com/AZ/bill/HB2448/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492388,1952829,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DP)",9,0,1,0,10,1,"S","Veterans' donations fund; annual transfer","SB1704",2025,"https://legiscan.com/AZ/bill/SB1704/2025",0.9,9,1,"N",1,1,1,1,1
1492395,1907703,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Committee of the Whole (DP)",0,0,0,0,0,1,"H","Assistance animals; landlord tenant","HB2068",2025,"https://legiscan.com/AZ/bill/HB2068/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492399,1919558,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Committee of the Whole (DPA)",0,0,0,0,0,1,"H","Election procedures manual; authority","HB2205",2025,"https://legiscan.com/AZ/bill/HB2205/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492403,1964361,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Commerce Committee Action (W/D)",0,0,0,0,0,1,"H","Social media protections; minors","HB2861",2025,"https://legiscan.com/AZ/bill/HB2861/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492405,1923728,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Committee of the Whole (RET ON CAL)",0,0,0,0,0,1,"H","Municipal council vacancies; appointment; deadline","HB2426",2025,"https://legiscan.com/AZ/bill/HB2426/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492406,1924297,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Committee of the Whole (DPA)",0,0,0,0,0,1,"H","Topical medications","HB2405",2025,"https://legiscan.com/AZ/bill/HB2405/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492425,1917588,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Committee of the Whole (RET ON CAL)",0,0,0,0,0,1,"H","Training; investigations; complaints; health facilities","HB2176",2025,"https://legiscan.com/AZ/bill/HB2176/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492426,1936061,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Committee of the Whole (RET ON CAL)",0,0,0,0,0,1,"H","Power; public utilities; UCC; securities","HB2679",2025,"https://legiscan.com/AZ/bill/HB2679/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492427,1964431,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Commerce Committee Action (DPA)",8,0,0,2,10,1,"H","Tourism improvement areas; municipalities; counties","HB2873",2025,"https://legiscan.com/AZ/bill/HB2873/2025",0.8,8,1,"N",1,1,1,1,1
1492434,1937479,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-17","Senate Finance Committee Action (DPA/SE)",6,1,0,0,7,1,"S","Technical correction; municipal platting","SB1263",2025,"https://legiscan.com/AZ/bill/SB1263/2025",0.857142857142857,7,0.857142857142857,"N",0.75,1,1,0.75,0.857142857142857
1492439,1962799,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Education Committee Action (HELD)",0,0,0,0,0,1,"H","Schools; sexual abuse prevention program.","HB2797",2025,"https://legiscan.com/AZ/bill/HB2797/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492491,1960388,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Education Committee Action (DPA)",6,4,0,2,12,1,"H","Student records; expulsions; disclosure requirements","HB2792",2025,"https://legiscan.com/AZ/bill/HB2792/2025",0.5,10,0.6,"N",1,0.2,0.8,1,0.9
1492492,1952481,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DP)",9,0,1,0,10,1,"S","Appropriations; graduate medical education program","SB1623",2025,"https://legiscan.com/AZ/bill/SB1623/2025",0.9,9,1,"N",1,1,1,1,1
1492500,1960932,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Judiciary Committee Action (W/D)",0,0,0,0,0,1,"H","Juveniles; temporary custody; parental notification","HB2779",2025,"https://legiscan.com/AZ/bill/HB2779/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492508,1960806,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Natural Resources, Energy & Water Committee Action (DP)",6,4,0,0,10,1,"H","Utility; resource plan; commission review","HB2788",2025,"https://legiscan.com/AZ/bill/HB2788/2025",0.6,10,0.6,"N",1,0,1,1,1
1492511,1952518,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DP)",8,0,2,0,10,1,"S","Appropriation; civil air patrol","SB1714",2025,"https://legiscan.com/AZ/bill/SB1714/2025",0.8,8,1,"N",1,1,1,1,1
1492516,1964522,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Third Reading",0,0,0,0,0,1,"H","Honorable Martha Garcia; death resolution","HR2005",2025,"https://legiscan.com/AZ/bill/HR2005/2025",NA,0,NA,"Y",NA,NA,NA,NA,NA
1492527,1943008,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Committee of the Whole (DPA)",0,0,0,0,0,1,"H","Minerals; metals; supporting domestic supply","HCR2044",2025,"https://legiscan.com/AZ/bill/HCR2044/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492529,1920589,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Natural Resources, Energy & Water Committee Action (DP)",9,1,0,0,10,1,"H","On-site wastewater treatment; general permit","HB2232",2025,"https://legiscan.com/AZ/bill/HB2232/2025",0.9,10,0.9,"N",1,0.75,0.75,1,0.9
1492547,1964334,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Commerce Committee Action (DP)",6,3,1,0,10,1,"H","Municipal development; independent provider review","HB2869",2025,"https://legiscan.com/AZ/bill/HB2869/2025",0.6,9,0.666666666666667,"N",1,0,1,1,1
1492553,1921108,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DP)",6,3,1,0,10,1,"S","Equine economic improvement fund","SB1126",2025,"https://legiscan.com/AZ/bill/SB1126/2025",0.6,9,0.666666666666667,"N",0.833333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.777777777777778
1492558,1944158,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Education Committee Action (DP)",6,5,0,1,12,1,"H","Academic standards; social studies; geography","HB2700",2025,"https://legiscan.com/AZ/bill/HB2700/2025",0.5,11,0.545454545454545,"N",1,0,1,1,1
1492560,1923793,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Regulatory Oversight Committee Action (DP)",3,2,0,0,5,1,"H","Capital punishment; firing squad","HCR2024",2025,"https://legiscan.com/AZ/bill/HCR2024/2025",0.6,5,0.6,"N",1,0,1,1,1
1492564,1964309,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Commerce Committee Action (DP)",8,0,0,2,10,1,"H","Craft producer; festival; fair; license","HB2905",2025,"https://legiscan.com/AZ/bill/HB2905/2025",0.8,8,1,"N",1,1,1,1,1
1492565,1922237,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Commerce Committee Action (DPA/SE)",6,4,0,0,10,1,"H","Technical correction; liquor licenses","HB2328",2025,"https://legiscan.com/AZ/bill/HB2328/2025",0.6,10,0.6,"N",1,0,1,1,1
1492576,1924222,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Commerce Committee Action (DPA)",9,0,0,1,10,1,"H","Cryptocurrency kiosk; license; fraud prevention","HB2387",2025,"https://legiscan.com/AZ/bill/HB2387/2025",0.9,9,1,"N",1,1,1,1,1
1492619,1918331,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Education Committee Action (DPA/SE)",6,2,4,0,12,1,"H","Exchange teachers; technical correction","HB2185",2025,"https://legiscan.com/AZ/bill/HB2185/2025",0.5,8,0.75,"N",0.857142857142857,0,1,0.857142857142857,0.875
1492620,1964395,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Education Committee Action (DP)",9,0,3,0,12,1,"H","Unauthorized encampments; higher education institutions","HB2880",2025,"https://legiscan.com/AZ/bill/HB2880/2025",0.75,9,1,"N",1,1,1,1,1
1492621,1944266,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Education Committee Action (DPA/SE)",6,2,4,0,12,1,"H","State land trust; permanent funds","HCR2047",2025,"https://legiscan.com/AZ/bill/HCR2047/2025",0.5,8,0.75,"N",0.857142857142857,0,1,0.857142857142857,0.875
1492626,1942964,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DP)",9,0,1,0,10,1,"S","Coordinated reentry; grants; appropriation","SB1312",2025,"https://legiscan.com/AZ/bill/SB1312/2025",0.9,9,1,"N",1,1,1,1,1
1492627,1964297,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Commerce Committee Action (DPA)",9,1,0,0,10,1,"H","Homeowner's associations; unlawful enforcement; damages","HB2866",2025,"https://legiscan.com/AZ/bill/HB2866/2025",0.9,10,0.9,"N",1,0.75,0.75,1,0.9
1492630,1923759,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Education Committee Action (DPA/SE)",6,2,4,0,12,1,"H","Technical correction; universities; admissions","HCR2020",2025,"https://legiscan.com/AZ/bill/HCR2020/2025",0.5,8,0.75,"N",0.857142857142857,0,1,0.857142857142857,0.875
1492632,1950933,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Education Committee Action (DPA/SE)",7,5,0,0,12,1,"H","Competency requirements; social studies; civics","HB2725",2025,"https://legiscan.com/AZ/bill/HB2725/2025",0.583333333333333,12,0.583333333333333,"N",1,0,1,1,1
1492633,1945030,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DP)",8,0,2,0,10,1,"S","AHCCCS; comprehensive dental care","SB1347",2025,"https://legiscan.com/AZ/bill/SB1347/2025",0.8,8,1,"N",1,1,1,1,1
1492653,1924451,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Natural Resources, Energy & Water Committee Action (DP)",5,4,0,1,10,1,"H","Corporation commission; electricity; reliability; management","HB2527",2025,"https://legiscan.com/AZ/bill/HB2527/2025",0.5,9,0.555555555555556,"N",1,0,1,1,1
1492654,1922181,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Commerce Committee Action (DPA/SE)",9,0,0,1,10,1,"H","Forfeiture; digital assets; reserve fund","HB2324",2025,"https://legiscan.com/AZ/bill/HB2324/2025",0.9,9,1,"N",1,1,1,1,1
1492655,1905478,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Regulatory Oversight Committee Action (DPA)",3,2,0,0,5,1,"H","Boards and commissions; state departments","HB2031",2025,"https://legiscan.com/AZ/bill/HB2031/2025",0.6,5,0.6,"N",1,0,1,1,1
1492656,1948507,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DP)",8,0,2,0,10,1,"S","Appropriations; anesthesia; rotations","SB1446",2025,"https://legiscan.com/AZ/bill/SB1446/2025",0.8,8,1,"N",1,1,1,1,1
1492657,1926365,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Commerce Committee Action (DPA/SE)",9,0,0,1,10,1,"H","Cryptocurrency and blockchain commission","HB2654",2025,"https://legiscan.com/AZ/bill/HB2654/2025",0.9,9,1,"N",1,1,1,1,1
1492658,1902654,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Education Committee Action (DP)",10,0,1,1,12,1,"H","Expenditure limit; school districts; authorization","HCR2003",2025,"https://legiscan.com/AZ/bill/HCR2003/2025",0.833333333333333,10,1,"N",1,1,1,1,1
1492659,1896125,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DPA)",6,3,1,0,10,1,"S","Appropriation; state department of corrections","SB1010",2025,"https://legiscan.com/AZ/bill/SB1010/2025",0.6,9,0.666666666666667,"N",0.833333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.777777777777778
1492661,1948411,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DP)",8,1,1,0,10,1,"S","Appropriation; secure behavioral health facilities","SB1442",2025,"https://legiscan.com/AZ/bill/SB1442/2025",0.8,9,0.888888888888889,"N",1,0.666666666666667,0.666666666666667,1,0.888888888888889
1492662,1911115,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Commerce Committee Action (HELD)",0,0,0,0,0,1,"H","Homeowners' associations; declaration amendment; vote","HB2095",2025,"https://legiscan.com/AZ/bill/HB2095/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492668,1904741,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Education Committee Action (DPA/SE)",11,0,0,1,12,1,"H","Academic standards; attestation; posting","HB2029",2025,"https://legiscan.com/AZ/bill/HB2029/2025",0.916666666666667,11,1,"N",1,1,1,1,1
1492670,1964380,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Education Committee Action (DPA)",8,4,0,0,12,1,"H","Antisemitism; public schools; prohibition; penalties","HB2867",2025,"https://legiscan.com/AZ/bill/HB2867/2025",0.666666666666667,12,0.666666666666667,"N",1,0.2,0.8,1,0.916666666666667
1492672,1948341,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DP)",9,0,1,0,10,1,"S","Compact; dentists; dental hygienists","SB1448",2025,"https://legiscan.com/AZ/bill/SB1448/2025",0.9,9,1,"N",1,1,1,1,1
1492678,1924522,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Natural Resources, Energy & Water Committee Action (DPA)",5,4,0,1,10,1,"H","Small land subdivision; requirements","HB2574",2025,"https://legiscan.com/AZ/bill/HB2574/2025",0.5,9,0.555555555555556,"N",1,0,1,1,1
1492683,1923489,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Third Reading",60,0,0,0,60,1,"H","Auditor general; records; financial institutions","HB2368",2025,"https://legiscan.com/AZ/bill/HB2368/2025",1,60,1,"Y",1,1,1,1,1
1492695,1940384,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (HELD)",0,0,0,0,0,1,"S","Police vehicles; inspection; requirements","SB1288",2025,"https://legiscan.com/AZ/bill/SB1288/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492696,1936818,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Committee of the Whole (DPA)",0,0,0,0,0,1,"H","EPA; regional offices; move","HCM2008",2025,"https://legiscan.com/AZ/bill/HCM2008/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492700,1960229,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Natural Resources, Energy & Water Committee Action (DPA/SE)",6,4,0,0,10,1,"H","Small modular reactors; co-location","HB2774",2025,"https://legiscan.com/AZ/bill/HB2774/2025",0.6,10,0.6,"N",1,0,1,1,1
1492703,1964409,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Commerce Committee Action (DP)",9,0,0,1,10,1,"H","Financial technology; digital assets program","HB2906",2025,"https://legiscan.com/AZ/bill/HB2906/2025",0.9,9,1,"N",1,1,1,1,1
1492735,1923768,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Commerce Committee Action (DPA/SE)",5,4,0,1,10,1,"H","Blockchain technology; regulation; computational power","HB2342",2025,"https://legiscan.com/AZ/bill/HB2342/2025",0.5,9,0.555555555555556,"N",1,0,1,1,1
1492741,1925250,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Education Committee Action (DPA)",11,0,0,1,12,1,"H","School open enrollment; tribal students","HB2585",2025,"https://legiscan.com/AZ/bill/HB2585/2025",0.916666666666667,11,1,"N",1,1,1,1,1
1492746,1925024,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Third Reading",56,4,0,0,60,1,"H","Native plants; fire prevention; exemption","HB2577",2025,"https://legiscan.com/AZ/bill/HB2577/2025",0.933333333333333,60,0.933333333333333,"Y",1,0.851851851851852,0.851851851851852,1,0.933333333333333
1492750,1964374,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Education Committee Action (DPA/SE)",7,2,2,1,12,1,"H","School district governing boards; training","HB2883",2025,"https://legiscan.com/AZ/bill/HB2883/2025",0.583333333333333,9,0.777777777777778,"N",1,0.333333333333333,0.666666666666667,1,0.888888888888889
1492753,1918793,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Government Committee Action (W/D)",0,0,0,0,0,1,"H","Religious institutions; development; allowed use","HB2191",2025,"https://legiscan.com/AZ/bill/HB2191/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492761,1931695,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Public Safety & Law Enforcement Committee Action (W/D)",0,0,0,0,0,1,"H","Overtime pay; law enforcement","HB2668",2025,"https://legiscan.com/AZ/bill/HB2668/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492785,1955577,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Commerce Committee Action (DP)",8,0,0,2,10,1,"H","Liquor sampling; reporting; requirements.","HB2741",2025,"https://legiscan.com/AZ/bill/HB2741/2025",0.8,8,1,"N",1,1,1,1,1
1492805,1935365,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DP)",6,2,2,0,10,1,"S","Charter schools; emergency response plans","SB1233",2025,"https://legiscan.com/AZ/bill/SB1233/2025",0.6,8,0.75,"N",1,0,1,1,1
1492821,1946085,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (HELD)",0,0,0,0,0,1,"S","Training simulators; DPS; payment","SB1367",2025,"https://legiscan.com/AZ/bill/SB1367/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1492834,1923337,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House - Third Reading",47,13,0,0,60,1,"H","Entrance fee; refunds; time frame","HB2370",2025,"https://legiscan.com/AZ/bill/HB2370/2025",0.783333333333333,60,0.783333333333333,"Y",0.909090909090909,0.62962962962963,0.62962962962963,0.909090909090909,0.783333333333333
1492845,1958832,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Education Committee Action (DP)",12,0,0,0,12,1,"H","Arizona teachers academy; community colleges..","HB2765",2025,"https://legiscan.com/AZ/bill/HB2765/2025",1,12,1,"N",1,1,1,1,1
1492852,1959874,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Natural Resources, Energy & Water Committee Action (DP)",6,4,0,0,10,1,"H","Air quality; ozone levels","HCM2010",2025,"https://legiscan.com/AZ/bill/HCM2010/2025",0.6,10,0.6,"N",1,0,1,1,1
1492869,1951475,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DP)",7,2,1,0,10,1,"S","Peremptory challenge; jurors; civil action","SB1509",2025,"https://legiscan.com/AZ/bill/SB1509/2025",0.7,9,0.777777777777778,"N",1,0.333333333333333,0.666666666666667,1,0.888888888888889
1492871,1921610,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DP)",9,0,1,0,10,1,"S","Political subdivision entity; benefits","SB1117",2025,"https://legiscan.com/AZ/bill/SB1117/2025",0.9,9,1,"N",1,1,1,1,1
1492877,1942900,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Natural Resources, Energy & Water Committee Action (DPA)",6,4,0,0,10,1,"H","Colorado River; cause of decline","HCR2046",2025,"https://legiscan.com/AZ/bill/HCR2046/2025",0.6,10,0.6,"N",1,0,1,1,1
1492890,1964562,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Natural Resources, Energy & Water Committee Action (DPA)",6,4,0,0,10,1,"H","Corporation commission; reliable energy","HCM2014",2025,"https://legiscan.com/AZ/bill/HCM2014/2025",0.6,10,0.6,"N",1,0,1,1,1
1492895,1952633,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DP)",7,2,1,0,10,1,"S","Supplemental appropriation; Prescott rodeo grounds","SB1583",2025,"https://legiscan.com/AZ/bill/SB1583/2025",0.7,9,0.777777777777778,"N",1,0.333333333333333,0.666666666666667,1,0.888888888888889
1492900,1952310,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DP)",9,0,1,0,10,1,"S","Appropriation; public safety training simulators","SB1620",2025,"https://legiscan.com/AZ/bill/SB1620/2025",0.9,9,1,"N",1,1,1,1,1
1492903,1937571,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DPA/SE)",8,1,1,0,10,1,"S","Regional medical center; appropriation","SB1264",2025,"https://legiscan.com/AZ/bill/SB1264/2025",0.8,9,0.888888888888889,"N",0.833333333333333,1,1,0.833333333333333,0.888888888888889
1492905,1960765,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Commerce Committee Action (DP)",6,3,0,1,10,1,"H","Ground ambulances; registration","HB2787",2025,"https://legiscan.com/AZ/bill/HB2787/2025",0.6,9,0.666666666666667,"N",1,0.25,0.75,1,0.888888888888889
1492911,1954323,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","House Natural Resources, Energy & Water Committee Action (DPA)",6,4,0,0,10,1,"H","Electric utility customers; carbon reduction","HB2738",2025,"https://legiscan.com/AZ/bill/HB2738/2025",0.6,10,0.6,"N",1,0,1,1,1
1492914,1948602,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DP)",8,0,2,0,10,1,"S","Appropriation; braille transcription program","SB1439",2025,"https://legiscan.com/AZ/bill/SB1439/2025",0.8,8,1,"N",1,1,1,1,1
1492916,1942326,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-02-18","Senate Appropriations Committee Action (DP)",6,2,2,0,10,1,"S","Law enforcement personnel; grant program","SB1299",2025,"https://legiscan.com/AZ/bill/SB1299/2025",0.6,8,0.75,"N",1,0,1,1,1
